Timestamp,Ambient,LED Group 625:625,LED Group 940:940,LED Group 525:525,Skin Temperature,Acceleration X,Acceleration Y,Acceleration Z
07.03.2018 15:35:07.261,,-3403000,,,,,,
07.03.2018 15:35:07.269,,,-3360066,,,,,
07.03.2018 15:35:07.276,,,,-3281052,,,,
07.03.2018 15:35:06.185,,,,,,-0.15234375,0.89453125,-0.73828125
07.03.2018 15:35:06.205,,,,,,-0.12890625,0.69921875,-0.23046875
07.03.2018 15:35:06.225,,,,,,-0.01953125,1.16015625,-0.75390625
07.03.2018 15:35:06.245,,,,,,-0.03515625,0.74609375,-0.04296875
07.03.2018 15:35:06.265,,,,,,-0.08203125,0.890625,-0.6640625
07.03.2018 15:35:06.285,,,,,,0.0625,0.9140625,-0.1015625
07.03.2018 15:35:07.284,-3482919,,,,,,,
07.03.2018 15:35:07.291,,-3412082,,,,,,
07.03.2018 15:35:07.299,,,-3375496,,,,,
07.03.2018 15:35:07.306,,,,-3299399,,,,
07.03.2018 15:35:07.314,-3499840,,,,,,,
07.03.2018 15:35:07.321,,-3426134,,,,,,
07.03.2018 15:35:07.329,,,-3386859,,,,,
07.03.2018 15:35:07.336,,,,-3307642,,,,
07.03.2018 15:35:07.344,-3509843,,,,,,,
07.03.2018 15:35:07.351,,-3444892,,,,,,
07.03.2018 15:35:07.359,,,-3417717,,,,,
07.03.2018 15:35:07.366,,,,-3357782,,,,
07.03.2018 15:35:07.374,-3577127,,,,,,,
07.03.2018 15:35:07.381,,-3530528,,,,,,
07.03.2018 15:35:07.389,,,-3513814,,,,,
07.03.2018 15:35:07.396,,,,-3443246,,,,
07.03.2018 15:35:07.404,-3635302,,,,,,,
07.03.2018 15:35:07.411,,-3551399,,,,,,
07.03.2018 15:35:07.419,,,-3500616,,,,,
07.03.2018 15:35:07.426,,,,-3406346,,,,
07.03.2018 15:35:07.434,-3591529,,,,,,,
07.03.2018 15:35:07.441,,-3511294,,,,,,
07.03.2018 15:35:07.449,,,-3472226,,,,,
07.03.2018 15:35:07.456,,,,-3392643,,,,
07.03.2018 15:35:07.464,-3591139,,,,,,,
07.03.2018 15:35:07.471,,-3521427,,,,,,
07.03.2018 15:35:07.479,,,-3484662,,,,,
07.03.2018 15:35:07.486,,,,-3403671,,,,
07.03.2018 15:35:07.494,-3597093,,,,,,,
07.03.2018 15:35:07.501,,-3523148,,,,,,
07.03.2018 15:35:07.509,,,-3485629,,,,,
07.03.2018 15:35:07.516,,,,-3403671,,,,
07.03.2018 15:35:06.305,,,,,,-0.1015625,0.96484375,-0.4453125
07.03.2018 15:35:06.325,,,,,,0.02734375,0.85546875,-0.30859375
07.03.2018 15:35:06.345,,,,,,0.13671875,0.703125,-0.50390625
07.03.2018 15:35:06.365,,,,,,-0.0703125,0.70703125,0.1015625
07.03.2018 15:35:06.385,,,,,,0.0625,0.7578125,-0.1640625
07.03.2018 15:35:06.405,,,,,,-0.046875,0.82421875,-0.02734375
07.03.2018 15:35:07.524,-3596756,,,,,,,
07.03.2018 15:35:07.531,,-3520489,,,,,,
07.03.2018 15:35:07.539,,,-3478917,,,,,
07.03.2018 15:35:07.546,,,,-3393352,,,,
07.03.2018 15:35:07.554,-3583597,,,,,,,
07.03.2018 15:35:07.561,,-3508638,,,,,,
07.03.2018 15:35:07.569,,,-3472835,,,,,
07.03.2018 15:35:07.576,,,,-3392680,,,,
07.03.2018 15:35:07.584,-3588034,,,,,,,
07.03.2018 15:35:07.592,,-3518326,,,,,,
07.03.2018 15:35:07.599,,,-3484827,,,,,
07.03.2018 15:35:07.607,,,,-3406841,,,,
07.03.2018 15:35:07.614,-3602404,,,,,,,
07.03.2018 15:35:07.622,,-3528524,,,,,,
07.03.2018 15:35:07.629,,,-3487381,,,,,
07.03.2018 15:35:07.637,,,,-3398615,,,,
07.03.2018 15:35:07.644,-3586306,,,,,,,
07.03.2018 15:35:07.652,,-3511239,,,,,,
07.03.2018 15:35:07.659,,,-3477741,,,,,
07.03.2018 15:35:07.667,,,,-3401218,,,,
