Timestamp,Ambient,LED Group 625:625,LED Group 940:940,LED Group 525:525,Skin Temperature,Acceleration X,Acceleration Y,Acceleration Z
02.03.2018 14:13:46.192,5491152,,,,,,,
02.03.2018 14:13:46.199,,5491381,,,,,,
02.03.2018 14:13:46.207,,,5491209,,,,,
02.03.2018 14:13:46.214,,,,5490272,,,,
02.03.2018 14:13:44.585,,,,,,-0.15625,-0.0390625,-0.984375
02.03.2018 14:13:44.605,,,,,,-0.0859375,-0.03515625,-0.984375
02.03.2018 14:13:44.625,,,,,,-0.1640625,-0.05859375,-1.0
02.03.2018 14:13:44.645,,,,,,-0.0390625,-0.01171875,-0.9453125
02.03.2018 14:13:44.665,,,,,,-0.09375,-0.04296875,-0.97265625
02.03.2018 14:13:44.685,,,,,,-0.08984375,-0.04296875,-1.03515625
02.03.2018 14:13:46.222,5491077,,,,,,,
02.03.2018 14:13:46.229,,5491939,,,,,,
02.03.2018 14:13:46.237,,,5491134,,,,,
02.03.2018 14:13:46.244,,,,5491131,,,,
02.03.2018 14:13:46.252,5491249,,,,,,,
02.03.2018 14:13:46.259,,5490858,,,,,,
02.03.2018 14:13:46.267,,,5490639,,,,,
02.03.2018 14:13:46.274,,,,5490595,,,,
02.03.2018 14:13:46.282,5491011,,,,,,,
02.03.2018 14:13:46.290,,5490761,,,,,,
02.03.2018 14:13:46.297,,,5491131,,,,,
02.03.2018 14:13:46.305,,,,5490638,,,,
02.03.2018 14:13:46.312,5491119,,,,,,,
02.03.2018 14:13:46.320,,5490652,,,,,,
02.03.2018 14:13:46.327,,,5490089,,,,,
02.03.2018 14:13:46.335,,,,5490028,,,,
02.03.2018 14:13:46.342,5490953,,,,,,,
02.03.2018 14:13:46.350,,5490878,,,,,,
02.03.2018 14:13:46.357,,,5490724,,,,,
02.03.2018 14:13:46.365,,,,5490343,,,,
02.03.2018 14:13:46.372,5490337,,,,,,,
02.03.2018 14:13:46.380,,5490617,,,,,,
02.03.2018 14:13:46.387,,,5490110,,,,,
02.03.2018 14:13:46.395,,,,5490962,,,,
02.03.2018 14:13:46.402,5490886,,,,,,,
02.03.2018 14:13:46.410,,5490943,,,,,,
02.03.2018 14:13:46.417,,,5490346,,,,,
02.03.2018 14:13:46.425,,,,5490203,,,,
02.03.2018 14:13:46.432,5491351,,,,,,,
02.03.2018 14:13:46.440,,5489974,,,,,,
02.03.2018 14:13:46.447,,,5490624,,,,,
02.03.2018 14:13:46.455,,,,5490574,,,,
02.03.2018 14:13:44.705,,,,,,-0.15234375,0.0234375,-0.9921875
