"Session","Index","Timestamp","Date","Time","O2 Saturation","Beats / min","Breaths / min","Pleth Variability","Perfusion Index"
"0","354","1506081423","Friday, 22 September 2017","13:57:03 Central European Summer Time","98","71","8","15","11"
"0","355","1506081424","Friday, 22 September 2017","13:57:04 Central European Summer Time","98","71","8","15","11"
"0","356","1506081425","Friday, 22 September 2017","13:57:05 Central European Summer Time","98","71","8","15","12"
"0","357","1506081426","Friday, 22 September 2017","13:57:06 Central European Summer Time","98","71","8","15","12"
"0","358","1506081427","Friday, 22 September 2017","13:57:07 Central European Summer Time","98","70","8","15","12"
"0","359","1506081428","Friday, 22 September 2017","13:57:08 Central European Summer Time","98","70","8","15","12"
"0","360","1506081429","Friday, 22 September 2017","13:57:09 Central European Summer Time","98","70","8","15","12"
"0","361","1506081430","Friday, 22 September 2017","13:57:10 Central European Summer Time","97","69","8","15","12"
"0","362","1506081431","Friday, 22 September 2017","13:57:11 Central European Summer Time","97","69","8","15","13"
"0","363","1506081432","Friday, 22 September 2017","13:57:12 Central European Summer Time","97","69","8","15","13"
"0","364","1506081433","Friday, 22 September 2017","13:57:13 Central European Summer Time","97","69","8","15","13"
"0","365","1506081434","Friday, 22 September 2017","13:57:14 Central European Summer Time","97","69","8","15","13"
"0","366","1506081435","Friday, 22 September 2017","13:57:15 Central European Summer Time","97","68","8","16","13"
"0","367","1506081436","Friday, 22 September 2017","13:57:16 Central European Summer Time","97","68","8","16","13"
"0","368","1506081437","Friday, 22 September 2017","13:57:17 Central European Summer Time","97","68","8","16","13"
"0","369","1506081438","Friday, 22 September 2017","13:57:18 Central European Summer Time","97","68","8","16","13"
"0","370","1506081439","Friday, 22 September 2017","13:57:19 Central European Summer Time","97","67","8","16","13"
"0","371","1506081440","Friday, 22 September 2017","13:57:20 Central European Summer Time","97","67","8","16","13"
"0","372","1506081441","Friday, 22 September 2017","13:57:21 Central European Summer Time","97","67","8","16","13"
"0","373","1506081442","Friday, 22 September 2017","13:57:22 Central European Summer Time","97","67","8","16","13"
"0","374","1506081443","Friday, 22 September 2017","13:57:23 Central European Summer Time","97","67","8","16","13"
"0","375","1506081444","Friday, 22 September 2017","13:57:24 Central European Summer Time","97","67","8","16","13"
"0","376","1506081445","Friday, 22 September 2017","13:57:25 Central European Summer Time","97","67","8","16","13"
"0","377","1506081446","Friday, 22 September 2017","13:57:26 Central European Summer Time","97","67","8","16","13"
"0","378","1506081447","Friday, 22 September 2017","13:57:27 Central European Summer Time","97","67","8","16","13"
"0","379","1506081448","Friday, 22 September 2017","13:57:28 Central European Summer Time","97","67","8","16","13"
"0","380","1506081449","Friday, 22 September 2017","13:57:29 Central European Summer Time","97","67","8","16","13"
"0","381","1506081450","Friday, 22 September 2017","13:57:30 Central European Summer Time","98","68","8","15","13"
"0","382","1506081451","Friday, 22 September 2017","13:57:31 Central European Summer Time","98","68","8","15","12"
"0","383","1506081452","Friday, 22 September 2017","13:57:32 Central European Summer Time","98","68","8","15","12"
"0","384","1506081453","Friday, 22 September 2017","13:57:33 Central European Summer Time","98","69","8","15","12"
"0","385","1506081454","Friday, 22 September 2017","13:57:34 Central European Summer Time","98","69","8","15","12"
"0","386","1506081455","Friday, 22 September 2017","13:57:35 Central European Summer Time","98","70","8","15","12"
"0","387","1506081456","Friday, 22 September 2017","13:57:36 Central European Summer Time","98","70","8","15","12"
"0","388","1506081457","Friday, 22 September 2017","13:57:37 Central European Summer Time","98","70","8","15","12"
"0","389","1506081458","Friday, 22 September 2017","13:57:38 Central European Summer Time","98","70","8","15","12"
"0","390","1506081459","Friday, 22 September 2017","13:57:39 Central European Summer Time","98","70","8","15","12"
